# x,y
-110.0,-150.0
-108.46000417815814,-147.27539200751056
-106.9200083563163,-144.55078401502115
-105.38001253447445,-141.8261760225317
-103.8400167126326,-139.1015680300423
-102.30002089079075,-136.37696003755286
-100.76002506894889,-133.65235204506342
-99.22002924710705,-130.927744052574
-97.6800334252652,-128.20313606008457
-96.14003760342334,-125.47852806759515
-94.6000417815815,-122.75392007510573
-93.06004595973965,-120.0293120826163
-91.5200501378978,-117.30470409012688
-89.98005431605594,-114.58009609763744
-88.4400584942141,-111.85548810514801
-86.90006267237224,-109.13088011265859
-85.36006685053039,-106.40627212016915
-87.75803096000372,-104.69002080479768
-90.41797871297949,-103.0408531979527
-93.07792646595526,-101.39168559110773
-95.73787421893103,-99.74251798426276
-98.3978219719068,-98.09335037741778
-101.05776972488256,-96.44418277057281
-103.71771747785834,-94.79501516372783
-104.27508098599468,-92.55016197198937
-102.87543275561481,-89.7508655112296
-101.47578452523493,-86.95156905046986
-100.07613629485505,-84.1522725897101
-98.67648806447517,-81.35297612895035
-97.27683983409528,-78.55367966819057
-95.87719160371542,-75.75438320743082
-94.47754337333554,-72.95508674667107
-93.07789514295565,-70.15579028591131
-91.50876433134832,-67.9399456478377
-90.12146126475506,-65.13451055761577
-88.7341581981618,-62.32907546739384
-87.34685513156852,-59.5236403771719
-85.95955206497526,-56.71820528694997
-84.572248998382,-53.91277019672803
-83.18494593178873,-51.1073351065061
-81.79764286519547,-48.301900016284165
-80.41033979860221,-45.49646492606223
-79.02303673200895,-42.691029835840304
-77.63573366541569,-39.88559474561837
-76.24843059882241,-37.08015965539644
-74.86112753222915,-34.27472456517448
-73.47382446563589,-31.469289474952554
-72.08652139904261,-28.66385438473062
-70.69921833244935,-25.858419294508685
-69.31191526585609,-23.05298420428676
-67.92461219926282,-20.24754911406483
-66.53730913266956,-17.44211402384289
-65.1500060660763,-14.636678933620956
-63.76270299948304,-11.83124384339903
-62.37539993288978,-9.025808753177103
-60.98809686629651,-6.220373662955161
-59.60079379970325,-3.4149385727332344
-58.213490733109985,-0.6095034825113004
-56.82618766651671,2.195931607710662
-55.43888459992345,5.001366697932582
-54.051581533330186,7.806801788154516
-52.664278466736924,10.61223687837645
-51.276975400143655,13.417671968598384
-49.78558461271173,15.873607771703757
-48.16516164552975,18.292073474314773
-46.47961694872448,20.928615116098502
-44.6469808232762,23.465113763695843
-42.6731707210944,25.89337942826982
-40.564331989447226,28.205352012469035
-38.32735267582532,30.39357484235471
-35.96964670281047,32.45114722946899
-33.49882668292909,34.37142535756597
-30.922589896748978,36.14777758298594
-28.249554259791203,37.77481946243171
-25.488382599837543,39.24734111443279
-22.647933345636456,40.56045493277974
-19.737303865402893,41.70964861425977
-16.766080435870833,42.69159141245209
-13.743856804552914,43.50311281308101
-10.680330598357335,44.14125499941959
-7.585463369010418,44.60406232428115
-4.469300174547462,44.89026006692742
-1.341902711744821,44.99892387487069
1.7866045730225855,44.92916238925532
4.906084187979546,44.681713890239
8.006463565163033,44.257404878609265
11.077694468657803,43.65743826728906
14.10977090669311,42.88353904166896
17.092968278228508,41.93859795730319
20.017654200678106,40.825666138040546
22.874225258371542,39.548004039250905
25.653484377603416,38.10991126282849
28.34653393213086,36.516215234072504
30.944678233680527,34.77206155127731
33.43917353805439,32.88263859674184
35.822268768145484,30.854526149225453
38.08626977848284,28.69427351880162
40.223718213616536,26.40872481957525
42.2275544402805,24.005176301917555
44.09157218702704,21.49164928845944
45.80975274594538,18.87625964675032
47.37620023668138,16.167263259550797
48.78602608421306,13.373559342339771
50.034825123413434,10.504258950001553
51.118540340395604,7.568618322580262
52.03317321843495,4.575982432601878
52.77627426056366,1.536215487904836
53.34544433187821,-1.5408674047068804
53.73862235982395,-4.645352759849841
53.95441431354925,-7.767185011754049
53.99246368145541,-10.896231602020643
53.85264754334198,-14.02238921225173
53.534998260613946,-17.135509634190115
53.0408205152836,-20.225522155067914
52.3718556311624,-23.282460284297162
51.530213252575194,-26.296437951073326
50.51817882168673,-29.25755363994653
49.33952053520726,-32.156371719062015
47.998044339045435,-34.98353233052586
46.49786487872435,-37.72978061169216
44.84379009004413,-40.38617613191244
43.10286003087444,-42.98623884029023
41.42460765753632,-45.62793239091505
39.74635528419823,-48.269625941539815
38.06810291086011,-50.91131949216464
36.38985053752202,-53.5530130427894
34.711598164183904,-56.194706593414224
33.033345790845814,-58.83640014403899
31.355093417507696,-61.47809369466381
29.676841044169578,-64.11978724528862
27.998588670831484,-66.7614807959134
26.32033629749337,-69.40317434653821
24.642083924155276,-72.04486789716299
22.963831550817158,-74.6865614477878
21.285579177479068,-77.32825499841258
19.60732680414095,-79.96994854903738
17.92907443080286,-82.61164209966216
16.25082205746474,-85.25333565028697
14.572569684126652,-87.89502920091175
12.89431731078853,-90.53672275153656
11.21606493745044,-93.17841630216134
9.537812564112322,-95.82010985278615
7.859560190774204,-98.46180340341098
6.181307817436114,-101.10349695403575
4.503055444097988,-103.74519050466057
2.8248030707599057,-106.38688405528532
1.1465506974217874,-109.02857760591016
-0.5317016759163025,-111.67027115653491
-2.209954049254428,-114.31196470715975
-3.8882064225925177,-116.9536582577845
-5.566458795930636,-119.59535180840933
-7.244711169268726,-122.23704535903411
-8.922963542606844,-124.87873890965892
-11.581458441331288,-123.49915206899344
-14.287114007639628,-121.92609650718626
-16.992769573947967,-120.35304094537909
-19.69842514025626,-118.77998538357194
-22.4040807065646,-117.20692982176476
-25.10973627287289,-115.63387425995762
-27.815391839181228,-114.06081869815044
-30.52104740548952,-112.4877631363433
-33.22670297179786,-110.91470757453612
-35.93235853810615,-109.34165201272899
-38.638014104414495,-107.7685964509218
-41.34366967072278,-106.19554088911465
-43.66636977515541,-106.11061629192567
-45.276591559260766,-108.79431926543461
-46.886813343366065,-111.47802223894344
-48.49703512747137,-114.16172521245228
-50.10725691157673,-116.84542818596121
-51.71747869568203,-119.52913115947005
-53.32770047978733,-122.21283413297888
-54.93792226389263,-124.89653710648773
-56.556941260255265,-127.57494131503755
-58.176313008690045,-130.25313305283353
-59.79568475712483,-132.93132479062953
-61.41505650555962,-135.60951652842553
-63.034428253994456,-138.2877082662216
-64.65380000242925,-140.96590000401758
-66.27317175086402,-143.64409174181358
-67.89254349929887,-146.32228347960967
-69.51191524773365,-149.00047521740566
-71.13128699616844,-151.67866695520166
-72.75065874460323,-154.35685869299763
-74.37003049303807,-157.03505043079372
-75.98940224147285,-159.71324216858972
-77.60877398990763,-162.3914339063857
-79.22814573834242,-165.0696256441817
-80.84751748677726,-167.74781738197777
-83.40873875380701,-166.5049207734991
-86.06786487842629,-164.8544286961492
-88.72699100304555,-163.2039366187993
-91.38611712766492,-161.55344454144935
-94.04524325228418,-159.90295246409949
-96.70436937690344,-158.2524603867496
-99.3634955015228,-156.60196830939964
-102.02262162614208,-154.95147623204974
-104.68174775076135,-153.30098415469985
-107.34087387538061,-151.65049207734995
-110.0,-150.0
